student_id,order_id,order_time,canteen,window,dish_name,category,price,quantity,amount,payment,rating
S0205,O2026032800145,2026-03-28 12:36:59,一食堂,轻食窗口,水果沙拉,轻食,12.1,1,12.1,校园卡,3.7
S0205,O2026032800145,2026-03-28 12:36:59,一食堂,快餐窗口,番茄炒蛋,热菜,9.9,1,9.9,校园卡,3.9
S0084,O2026041400146,2026-04-14 08:06:56,二食堂,早餐窗口,豆浆,饮品,2.2,1,2.2,校园卡,4.1
S0084,O2026041400146,2026-04-14 08:06:56,二食堂,早餐窗口,鸡蛋,主食,2.2,1,2.2,校园卡,3.2
S0320,O2026021900147,2026-02-19 08:17:20,一食堂,早餐窗口,鸡蛋,主食,2.1,1,2.1,支付宝,3.7
S0320,O2026021900147,2026-02-19 08:17:20,一食堂,面食窗口,热干面,主食,8.3,1,8.3,支付宝,4.8
S0320,O2026021900147,2026-02-19 08:17:20,一食堂,早餐窗口,豆浆,饮品,1.9,2,3.8,支付宝,4.4
S0274,O2026032000148,2026-03-20 12:02:19,二食堂,快餐窗口,番茄炒蛋,热菜,9.8,1,9.8,微信,4.0
S0274,O2026032000148,2026-03-20 12:02:19,二食堂,汤品窗口,绿豆汤,汤品,3.9,1,3.9,微信,3.4
S0489,O2026031400149,2026-03-14 06:45:59,一食堂,早餐窗口,豆浆,饮品,1.7,1,1.7,校园卡,4.0
S0489,O2026031400149,2026-03-14 06:45:59,一食堂,早餐窗口,包子,主食,2.7,1,2.7,校园卡,3.5
S0036,O2026030100150,2026-03-01 11:40:26,三食堂,面食窗口,牛肉面,主食,13.9,2,27.8,支付宝,4.1
S0480,O2026032700151,2026-03-27 09:39:08,二食堂,早餐窗口,豆浆,饮品,1.3,1,1.3,校园卡,4.4
S0010,O2026022700152,2026-02-27 13:28:42,二食堂,汤品窗口,绿豆汤,汤品,4.9,1,4.9,微信,3.6
S0010,O2026022700152,2026-02-27 13:28:42,二食堂,饮品窗口,奶茶,饮品,9.1,1,9.1,微信,3.9
S0070,O2026030400153,2026-03-04 08:27:09,一食堂,面食窗口,热干面,主食,8.2,1,8.2,支付宝,3.5
S0486,O2026032600154,2026-03-26 09:52:45,三食堂,早餐窗口,包子,主食,3.0,1,3.0,支付宝,2.7
S0355,O2026021200155,2026-02-12 12:34:30,二食堂,快餐窗口,红烧肉,热菜,13.6,2,27.2,微信,4.4
S0355,O2026021200155,2026-02-12 12:34:30,二食堂,特色窗口,麻辣香锅,主食,17.3,1,17.3,微信,3.9
S0108,O2026020800156,2026-02-08 20:31:44,三食堂,饮品窗口,奶茶,饮品,10.0,2,20.0,校园卡,3.5
S0108,O2026020800156,2026-02-08 20:31:44,三食堂,小吃窗口,炸鸡排,小吃,10.8,2,21.6,校园卡,3.2
S0378,O2026020600157,2026-02-06 19:20:18,二食堂,饮品窗口,可乐,饮品,3.6,1,3.6,校园卡,4.3
S0058,O2026021500158,2026-02-15 22:15:39,三食堂,汤品窗口,绿豆汤,汤品,4.7,1,4.7,校园卡,4.1
S0135,O2026030400159,2026-03-04 06:26:41,二食堂,早餐窗口,豆浆,饮品,2.1,1,2.1,校园卡,4.8
S0135,O2026030400159,2026-03-04 06:26:41,二食堂,早餐窗口,鸡蛋,主食,1.9,1,1.9,校园卡,3.8
S0297,O2026021600160,2026-02-16 11:50:31,一食堂,快餐窗口,番茄炒蛋,热菜,10.2,1,10.2,微信,4.3
S0385,O2026033000161,2026-03-30 09:36:14,一食堂,面食窗口,热干面,主食,8.1,1,8.1,微信,3.4
S0385,O2026033000161,2026-03-30 09:36:14,一食堂,早餐窗口,包子,主食,2.5,2,5.0,微信,3.6
S0385,O2026033000161,2026-03-30 09:36:14,一食堂,早餐窗口,豆浆,饮品,2.3,1,2.3,微信,3.5
S0066,O2026020200162,2026-02-02 22:17:28,一食堂,小吃窗口,炸鸡排,小吃,11.2,1,11.2,支付宝,4.2
S0364,O2026022000163,2026-02-20 13:58:58,二食堂,饮品窗口,奶茶,饮品,9.8,1,9.8,校园卡,4.6
S0016,O2026021500164,2026-02-15 09:42:18,一食堂,早餐窗口,包子,主食,2.9,1,2.9,校园卡,4.4
S0016,O2026021500164,2026-02-15 09:42:18,一食堂,早餐窗口,鸡蛋,主食,1.5,1,1.5,校园卡,3.4
S0215,O2026021700165,2026-02-17 16:34:15,三食堂,盖饭窗口,黄焖鸡米饭,主食,16.1,1,16.1,校园卡,4.3
S0356,O2026021200166,2026-02-12 21:13:36,二食堂,饮品窗口,奶茶,饮品,9.9,1,9.9,支付宝,3.9
S0130,O2026041100167,2026-04-11 11:00:04,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.8,1,15.8,校园卡,3.5
S0170,O2026041500168,2026-04-15 10:25:23,一食堂,盖饭窗口,黄焖鸡米饭,主食,16.4,1,16.4,校园卡,4.4
S0035,O2026022400169,2026-02-24 13:31:55,三食堂,快餐窗口,番茄炒蛋,热菜,10.3,1,10.3,支付宝,3.7
S0035,O2026022400169,2026-02-24 13:31:55,三食堂,汤品窗口,绿豆汤,汤品,5.1,1,5.1,支付宝,4.1
S0018,O2026021100170,2026-02-11 09:16:39,三食堂,面食窗口,热干面,主食,8.2,1,8.2,支付宝,4.3
S0018,O2026021100170,2026-02-11 09:16:39,三食堂,早餐窗口,包子,主食,2.6,1,2.6,支付宝,4.3
S0459,O2026022100171,2026-02-21 10:52:11,三食堂,快餐窗口,番茄炒蛋,热菜,10.0,1,10.0,校园卡,4.1
S0207,O2026031400172,2026-03-14 11:36:33,三食堂,饮品窗口,奶茶,饮品,10.3,1,10.3,校园卡,4.2
S0207,O2026031400172,2026-03-14 11:36:33,三食堂,轻食窗口,水果沙拉,轻食,12.0,1,12.0,校园卡,3.7
S0207,O2026031400172,2026-03-14 11:36:33,三食堂,面食窗口,牛肉面,主食,14.2,1,14.2,校园卡,3.7
S0255,O2026040300173,2026-04-03 07:35:10,一食堂,早餐窗口,包子,主食,2.7,1,2.7,校园卡,4.3
S0255,O2026040300173,2026-04-03 07:35:10,一食堂,面食窗口,热干面,主食,8.3,1,8.3,校园卡,3.7
S0500,O2026032700174,2026-03-27 08:42:06,二食堂,面食窗口,热干面,主食,9.1,1,9.1,支付宝,3.3
S0369,O2026022700175,2026-02-27 21:18:19,二食堂,饮品窗口,奶茶,饮品,10.2,1,10.2,校园卡,3.9
S0369,O2026022700175,2026-02-27 21:18:19,二食堂,夜宵窗口,炒饭,主食,12.1,1,12.1,校园卡,3.2
S0439,O2026030300176,2026-03-03 21:53:44,一食堂,小吃窗口,炸鸡排,小吃,10.6,1,10.6,校园卡,3.5
S0154,O2026021500177,2026-02-15 08:23:11,一食堂,早餐窗口,鸡蛋,主食,1.8,1,1.8,校园卡,4.3
S0455,O2026021000178,2026-02-10 21:17:31,三食堂,夜宵窗口,炒饭,主食,12.5,2,25.0,校园卡,4.8
S0041,O2026032900179,2026-03-29 10:07:42,二食堂,快餐窗口,青椒土豆丝,热菜,7.6,1,7.6,支付宝,4.1
S0041,O2026032900179,2026-03-29 10:07:42,二食堂,汤品窗口,绿豆汤,汤品,4.7,1,4.7,支付宝,5.0
S0095,O2026020200180,2026-02-02 18:29:25,一食堂,盖饭窗口,黄焖鸡米饭,主食,16.0,1,16.0,微信,3.7
S0108,O2026032600181,2026-03-26 10:58:09,二食堂,汤品窗口,绿豆汤,汤品,4.5,1,4.5,校园卡,4.5
S0236,O2026021600182,2026-02-16 20:18:45,二食堂,小吃窗口,炸鸡排,小吃,11.4,1,11.4,校园卡,4.2
S0382,O2026030100183,2026-03-01 22:04:23,一食堂,夜宵窗口,炒饭,主食,11.8,1,11.8,校园卡,4.2
S0041,O2026032800184,2026-03-28 07:01:24,一食堂,早餐窗口,包子,主食,1.7,1,1.7,支付宝,4.7
S0048,O2026021100185,2026-02-11 11:49:18,二食堂,快餐窗口,青椒土豆丝,热菜,8.2,1,8.2,支付宝,4.5
S0362,O2026020100186,2026-02-01 18:56:17,一食堂,面食窗口,牛肉面,主食,12.9,1,12.9,支付宝,3.8
S0362,O2026020100186,2026-02-01 18:56:17,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.8,1,15.8,支付宝,5.0
S0473,O2026021200187,2026-02-12 13:59:24,三食堂,汤品窗口,紫菜蛋花汤,汤品,4.9,1,4.9,校园卡,3.8
S0473,O2026021200187,2026-02-12 13:59:24,三食堂,盖饭窗口,黄焖鸡米饭,主食,16.5,1,16.5,校园卡,4.6
S0075,O2026020400188,2026-02-04 06:51:21,三食堂,早餐窗口,鸡蛋,主食,1.2,1,1.2,微信,4.2
S0135,O2026033000189,2026-03-30 06:02:17,三食堂,早餐窗口,鸡蛋,主食,1.0,1,1.0,微信,4.0
S0129,O2026041400190,2026-04-14 10:11:59,一食堂,快餐窗口,青椒土豆丝,热菜,8.0,1,8.0,校园卡,4.1
S0437,O2026031400191,2026-03-14 16:14:31,一食堂,轻食窗口,水果沙拉,轻食,13.0,1,13.0,支付宝,4.5
S0437,O2026031400191,2026-03-14 16:14:31,一食堂,快餐窗口,红烧肉,热菜,13.8,1,13.8,支付宝,3.6
S0099,O2026020800192,2026-02-08 20:45:07,三食堂,夜宵窗口,炒饭,主食,12.0,1,12.0,校园卡,4.0
S0099,O2026020800192,2026-02-08 20:45:07,三食堂,汤品窗口,绿豆汤,汤品,4.8,1,4.8,校园卡,3.3
S0096,O2026041300193,2026-04-13 13:41:11,二食堂,轻食窗口,水果沙拉,轻食,12.1,1,12.1,校园卡,3.4
S0096,O2026041300193,2026-04-13 13:41:11,二食堂,面食窗口,牛肉面,主食,13.8,1,13.8,校园卡,3.9
S0329,O2026022600194,2026-02-26 12:45:35,二食堂,快餐窗口,青椒土豆丝,热菜,7.3,1,7.3,微信,4.1
S0329,O2026022600194,2026-02-26 12:45:35,二食堂,快餐窗口,红烧肉,热菜,13.1,1,13.1,微信,3.8
S0450,O2026021700195,2026-02-17 07:35:10,二食堂,早餐窗口,豆浆,饮品,1.9,1,1.9,微信,4.8
S0450,O2026021700195,2026-02-17 07:35:10,二食堂,面食窗口,热干面,主食,8.0,1,8.0,微信,4.6
S0253,O2026030100196,2026-03-01 13:55:56,一食堂,饮品窗口,奶茶,饮品,9.9,1,9.9,校园卡,3.6
S0097,O2026041300197,2026-04-13 09:36:54,一食堂,早餐窗口,鸡蛋,主食,2.8,1,2.8,支付宝,3.9
S0097,O2026041300197,2026-04-13 09:36:54,一食堂,早餐窗口,包子,主食,2.8,1,2.8,支付宝,4.5
S0471,O2026031700198,2026-03-17 10:50:03,三食堂,快餐窗口,红烧肉,热菜,13.2,1,13.2,微信,3.5
S0471,O2026031700198,2026-03-17 10:50:03,三食堂,快餐窗口,番茄炒蛋,热菜,9.9,1,9.9,微信,3.5
S0405,O2026021300199,2026-02-13 13:12:21,二食堂,面食窗口,牛肉面,主食,13.2,1,13.2,微信,4.1
S0405,O2026021300199,2026-02-13 13:12:21,二食堂,饮品窗口,可乐,饮品,3.9,1,3.9,微信,4.7
S0405,O2026021300199,2026-02-13 13:12:21,二食堂,饮品窗口,奶茶,饮品,10.1,1,10.1,微信,4.0
S0254,O2026022400200,2026-02-24 07:48:30,二食堂,早餐窗口,鸡蛋,主食,2.1,1,2.1,校园卡,3.8
S0055,O2026031300201,2026-03-13 13:17:33,二食堂,汤品窗口,紫菜蛋花汤,汤品,4.1,1,4.1,支付宝,4.4
S0340,O2026031900202,2026-03-19 08:48:37,二食堂,早餐窗口,豆浆,饮品,2.1,1,2.1,微信,4.5
S0340,O2026031900202,2026-03-19 08:48:37,二食堂,早餐窗口,包子,主食,2.3,1,2.3,微信,4.1
S0401,O2026031900203,2026-03-19 17:32:09,二食堂,面食窗口,牛肉面,主食,13.9,1,13.9,校园卡,4.5
S0401,O2026031900203,2026-03-19 17:32:09,二食堂,饮品窗口,可乐,饮品,4.5,1,4.5,校园卡,4.2
S0401,O2026031900203,2026-03-19 17:32:09,二食堂,特色窗口,麻辣香锅,主食,18.1,1,18.1,校园卡,4.0
S0457,O2026032700204,2026-03-27 09:49:17,一食堂,面食窗口,热干面,主食,8.0,1,8.0,校园卡,3.8
S0457,O2026032700204,2026-03-27 09:49:17,一食堂,早餐窗口,豆浆,饮品,2.8,1,2.8,校园卡,3.3
S0457,O2026032700204,2026-03-27 09:49:17,一食堂,早餐窗口,鸡蛋,主食,1.1,1,1.1,校园卡,4.0
S0068,O2026033000205,2026-03-30 18:29:18,一食堂,饮品窗口,可乐,饮品,4.5,1,4.5,校园卡,4.7
S0068,O2026033000205,2026-03-30 18:29:18,一食堂,小吃窗口,炸鸡排,小吃,10.6,2,21.2,校园卡,4.1
S0145,O2026020500206,2026-02-05 11:20:20,一食堂,饮品窗口,可乐,饮品,4.2,1,4.2,校园卡,3.6
S0357,O2026040300207,2026-04-03 12:12:14,一食堂,饮品窗口,奶茶,饮品,10.0,1,10.0,微信,4.7
S0424,O2026021300208,2026-02-13 18:00:39,三食堂,饮品窗口,奶茶,饮品,10.1,2,20.2,校园卡,3.2
S0424,O2026021300208,2026-02-13 18:00:39,三食堂,快餐窗口,红烧肉,热菜,13.8,1,13.8,校园卡,4.7
S0282,O2026021900209,2026-02-19 13:23:33,二食堂,快餐窗口,青椒土豆丝,热菜,8.3,1,8.3,支付宝,3.7
S0291,O2026022400210,2026-02-24 13:29:28,二食堂,汤品窗口,绿豆汤,汤品,5.1,1,5.1,校园卡,4.1
S0291,O2026022400210,2026-02-24 13:29:28,二食堂,特色窗口,麻辣香锅,主食,17.9,1,17.9,校园卡,4.7
S0083,O2026022000211,2026-02-20 08:40:10,二食堂,面食窗口,热干面,主食,7.9,1,7.9,校园卡,4.0
S0083,O2026022000211,2026-02-20 08:40:10,二食堂,早餐窗口,包子,主食,2.3,1,2.3,校园卡,4.4
S0355,O2026031400212,2026-03-14 13:43:48,二食堂,面食窗口,牛肉面,主食,15.0,1,15.0,支付宝,3.6
S0167,O2026040600213,2026-04-06 09:08:01,一食堂,早餐窗口,鸡蛋,主食,2.0,1,2.0,支付宝,3.6
S0371,O2026022000214,2026-02-20 12:25:10,三食堂,饮品窗口,可乐,饮品,3.7,1,3.7,校园卡,4.2
S0029,O2026030700215,2026-03-07 12:16:35,一食堂,面食窗口,牛肉面,主食,14.5,1,14.5,微信,3.9
S0104,O2026021400216,2026-02-14 12:28:46,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.5,1,15.5,校园卡,3.6
S0263,O2026040700217,2026-04-07 17:47:54,二食堂,小吃窗口,炸鸡排,小吃,11.3,1,11.3,微信,4.5
S0263,O2026040700217,2026-04-07 17:47:54,二食堂,盖饭窗口,黄焖鸡米饭,主食,15.9,1,15.9,微信,4.3
S0400,O2026022300218,2026-02-23 22:17:09,三食堂,饮品窗口,可乐,饮品,4.0,1,4.0,校园卡,4.0
S0400,O2026022300218,2026-02-23 22:17:09,三食堂,小吃窗口,炸鸡排,小吃,10.6,1,10.6,校园卡,4.1
S0357,O2026032400219,2026-03-24 11:12:45,二食堂,饮品窗口,奶茶,饮品,9.5,1,9.5,支付宝,3.4
S0314,O2026031200220,2026-03-12 18:04:34,一食堂,轻食窗口,水果沙拉,轻食,12.3,1,12.3,微信,3.5
S0314,O2026031200220,2026-03-12 18:04:34,一食堂,快餐窗口,青椒土豆丝,热菜,8.4,1,8.4,微信,4.5
S0104,O2026020400221,2026-02-04 09:09:01,三食堂,早餐窗口,鸡蛋,主食,2.2,1,2.2,校园卡,3.5
S0340,O2026032300222,2026-03-23 22:45:17,一食堂,夜宵窗口,炒饭,主食,11.3,1,11.3,支付宝,4.8
S0340,O2026032300222,2026-03-23 22:45:17,一食堂,饮品窗口,可乐,饮品,4.3,1,4.3,支付宝,4.4
S0340,O2026032300222,2026-03-23 22:45:17,一食堂,饮品窗口,奶茶,饮品,9.9,1,9.9,支付宝,4.0
S0191,O2026020400223,2026-02-04 12:22:36,三食堂,盖饭窗口,黄焖鸡米饭,主食,16.4,1,16.4,校园卡,4.3
S0191,O2026031900224,2026-03-19 17:43:22,二食堂,饮品窗口,奶茶,饮品,9.8,2,19.6,支付宝,4.5
S0108,O2026030400225,2026-03-04 16:27:58,二食堂,盖饭窗口,黄焖鸡米饭,主食,15.6,1,15.6,校园卡,3.7
S0229,O2026040800226,2026-04-08 07:45:37,一食堂,早餐窗口,包子,主食,2.3,1,2.3,校园卡,3.9
S0155,O2026020800227,2026-02-08 06:09:11,二食堂,早餐窗口,包子,主食,2.1,2,4.2,微信,4.1
S0309,O2026031500228,2026-03-15 07:53:58,二食堂,面食窗口,热干面,主食,7.6,1,7.6,支付宝,4.3
S0242,O2026021200229,2026-02-12 11:55:18,三食堂,面食窗口,热干面,主食,7.8,1,7.8,微信,3.8
S0242,O2026021200229,2026-02-12 11:55:18,三食堂,饮品窗口,可乐,饮品,4.4,1,4.4,微信,3.9
S0242,O2026021200229,2026-02-12 11:55:18,三食堂,快餐窗口,青椒土豆丝,热菜,8.5,1,8.5,微信,4.1
S0004,O2026031400230,2026-03-14 17:46:59,一食堂,汤品窗口,紫菜蛋花汤,汤品,3.7,1,3.7,微信,5.0
S0360,O2026021600231,2026-02-16 18:35:34,二食堂,快餐窗口,番茄炒蛋,热菜,9.2,1,9.2,微信,4.1
S0408,O2026021000232,2026-02-10 22:50:13,一食堂,饮品窗口,奶茶,饮品,10.5,1,10.5,校园卡,4.0
S0398,O2026021200233,2026-02-12 06:46:11,三食堂,早餐窗口,包子,主食,2.2,1,2.2,校园卡,3.8
S0297,O2026032800234,2026-03-28 21:54:06,一食堂,饮品窗口,奶茶,饮品,10.4,1,10.4,微信,3.8
S0201,O2026041100235,2026-04-11 17:07:15,二食堂,饮品窗口,奶茶,饮品,10.1,1,10.1,微信,4.9
S0201,O2026041100235,2026-04-11 17:07:15,二食堂,小吃窗口,炸鸡排,小吃,11.7,1,11.7,微信,3.5
S0081,O2026041100236,2026-04-11 09:57:32,二食堂,早餐窗口,豆浆,饮品,1.5,1,1.5,支付宝,4.0
S0081,O2026041100236,2026-04-11 09:57:32,二食堂,早餐窗口,鸡蛋,主食,2.1,1,2.1,支付宝,4.6
S0035,O2026021900237,2026-02-19 18:35:28,二食堂,盖饭窗口,黄焖鸡米饭,主食,15.9,1,15.9,微信,4.0
S0035,O2026021900237,2026-02-19 18:35:28,二食堂,面食窗口,牛肉面,主食,14.6,1,14.6,微信,4.2
S0046,O2026021900238,2026-02-19 16:46:56,一食堂,饮品窗口,奶茶,饮品,9.6,1,9.6,校园卡,4.3
S0321,O2026040600239,2026-04-06 07:16:50,二食堂,早餐窗口,包子,主食,3.1,1,3.1,支付宝,3.8
S0093,O2026022300240,2026-02-23 11:54:00,二食堂,汤品窗口,绿豆汤,汤品,4.4,1,4.4,校园卡,3.7
S0093,O2026022300240,2026-02-23 11:54:00,二食堂,快餐窗口,番茄炒蛋,热菜,10.0,1,10.0,校园卡,4.7
S0093,O2026022300240,2026-02-23 11:54:00,二食堂,轻食窗口,水果沙拉,轻食,12.1,1,12.1,校园卡,3.2
S0253,O2026021200241,2026-02-12 11:37:11,一食堂,盖饭窗口,黄焖鸡米饭,主食,17.0,1,17.0,微信,3.9
S0366,O2026021100242,2026-02-11 11:39:10,二食堂,饮品窗口,奶茶,饮品,9.2,1,9.2,校园卡,4.5
S0366,O2026021100242,2026-02-11 11:39:10,二食堂,汤品窗口,绿豆汤,汤品,4.8,1,4.8,校园卡,5.0
S0366,O2026021100242,2026-02-11 11:39:10,二食堂,饮品窗口,可乐,饮品,3.8,1,3.8,校园卡,4.0
S0400,O2026030700243,2026-03-07 13:12:27,二食堂,饮品窗口,奶茶,饮品,9.7,1,9.7,支付宝,3.9
S0400,O2026030700243,2026-03-07 13:12:27,二食堂,轻食窗口,水果沙拉,轻食,11.8,1,11.8,支付宝,4.2
S0400,O2026030700243,2026-03-07 13:12:27,二食堂,快餐窗口,红烧肉,热菜,13.7,1,13.7,支付宝,4.2
S0166,O2026031600244,2026-03-16 19:03:40,二食堂,快餐窗口,番茄炒蛋,热菜,10.5,1,10.5,校园卡,4.0
S0166,O2026031600244,2026-03-16 19:03:40,二食堂,特色窗口,麻辣香锅,主食,17.8,1,17.8,校园卡,4.1
S0166,O2026031600244,2026-03-16 19:03:40,二食堂,饮品窗口,奶茶,饮品,10.2,1,10.2,校园卡,4.3
S0138,O2026021500245,2026-02-15 13:27:03,一食堂,轻食窗口,水果沙拉,轻食,11.7,2,23.4,校园卡,3.7
S0138,O2026021500245,2026-02-15 13:27:03,一食堂,快餐窗口,番茄炒蛋,热菜,10.1,1,10.1,校园卡,5.0
S0189,O2026020300246,2026-02-03 08:04:46,一食堂,早餐窗口,包子,主食,2.8,1,2.8,校园卡,4.7
S0189,O2026020300246,2026-02-03 08:04:46,一食堂,面食窗口,热干面,主食,8.0,1,8.0,校园卡,3.3
S0189,O2026020300246,2026-02-03 08:04:46,一食堂,早餐窗口,鸡蛋,主食,2.2,1,2.2,校园卡,3.9
S0233,O2026020500247,2026-02-05 10:04:51,三食堂,面食窗口,牛肉面,主食,14.4,1,14.4,支付宝,3.7
S0233,O2026020500247,2026-02-05 10:04:51,三食堂,汤品窗口,绿豆汤,汤品,4.0,1,4.0,支付宝,4.6
S0233,O2026020500247,2026-02-05 10:04:51,三食堂,快餐窗口,青椒土豆丝,热菜,8.8,1,8.8,支付宝,4.3
S0434,O2026021000248,2026-02-10 17:20:02,一食堂,小吃窗口,炸鸡排,小吃,10.5,1,10.5,校园卡,3.6
S0073,O2026032700249,2026-03-27 09:04:56,三食堂,早餐窗口,包子,主食,2.0,1,2.0,校园卡,4.3
S0048,O2026031600250,2026-03-16 10:15:33,一食堂,饮品窗口,可乐,饮品,3.7,2,7.4,支付宝,3.9
S0048,O2026031600250,2026-03-16 10:15:33,一食堂,快餐窗口,青椒土豆丝,热菜,7.8,1,7.8,支付宝,3.5
S0337,O2026040100251,2026-04-01 10:42:58,二食堂,面食窗口,热干面,主食,7.8,1,7.8,微信,4.2
S0348,O2026022200252,2026-02-22 16:02:45,一食堂,特色窗口,麻辣香锅,主食,17.7,1,17.7,支付宝,5.0
S0348,O2026022200252,2026-02-22 16:02:45,一食堂,汤品窗口,绿豆汤,汤品,3.9,1,3.9,支付宝,3.7
S0359,O2026022200253,2026-02-22 07:57:14,一食堂,面食窗口,热干面,主食,7.5,1,7.5,支付宝,4.5
S0440,O2026031800254,2026-03-18 11:16:48,二食堂,盖饭窗口,黄焖鸡米饭,主食,16.2,1,16.2,支付宝,3.6
S0003,O2026031500255,2026-03-15 09:18:16,一食堂,早餐窗口,豆浆,饮品,1.4,1,1.4,微信,3.7
S0071,O2026022500256,2026-02-25 16:20:57,三食堂,饮品窗口,奶茶,饮品,9.9,1,9.9,微信,4.5
S0071,O2026022500256,2026-02-25 16:20:57,三食堂,饮品窗口,可乐,饮品,3.9,1,3.9,微信,4.1
S0016,O2026021500257,2026-02-15 10:05:09,二食堂,快餐窗口,番茄炒蛋,热菜,9.5,1,9.5,校园卡,4.6
S0484,O2026020100258,2026-02-01 12:14:29,三食堂,面食窗口,热干面,主食,7.6,2,15.2,校园卡,4.0
S0103,O2026020400259,2026-02-04 20:43:20,一食堂,夜宵窗口,炒面,主食,12.7,2,25.4,微信,4.5
S0369,O2026021500260,2026-02-15 10:29:03,一食堂,面食窗口,热干面,主食,8.1,1,8.1,校园卡,3.7
S0444,O2026030300261,2026-03-03 10:50:55,三食堂,特色窗口,麻辣香锅,主食,17.6,1,17.6,校园卡,3.9
S0444,O2026030300261,2026-03-03 10:50:55,三食堂,面食窗口,热干面,主食,7.6,1,7.6,校园卡,4.2
S0444,O2026030300261,2026-03-03 10:50:55,三食堂,盖饭窗口,黄焖鸡米饭,主食,15.8,1,15.8,校园卡,4.3
S0336,O2026030600262,2026-03-06 08:41:30,三食堂,早餐窗口,豆浆,饮品,1.5,1,1.5,微信,4.5
S0336,O2026030600262,2026-03-06 08:41:30,三食堂,早餐窗口,包子,主食,2.2,1,2.2,微信,3.9
S0090,O2026032300263,2026-03-23 12:40:10,一食堂,特色窗口,麻辣香锅,主食,18.1,1,18.1,微信,3.8
S0090,O2026032300263,2026-03-23 12:40:10,一食堂,汤品窗口,绿豆汤,汤品,4.3,1,4.3,微信,4.2
S0213,O2026032700264,2026-03-27 07:21:30,一食堂,面食窗口,热干面,主食,9.2,1,9.2,支付宝,4.3
S0470,O2026032400265,2026-03-24 12:12:33,二食堂,面食窗口,牛肉面,主食,14.3,1,14.3,校园卡,4.0
S0038,O2026040500266,2026-04-05 19:51:55,一食堂,面食窗口,牛肉面,主食,14.2,1,14.2,微信,4.1
S0038,O2026040500266,2026-04-05 19:51:55,一食堂,饮品窗口,可乐,饮品,3.9,1,3.9,微信,3.9
S0271,O2026032200267,2026-03-22 12:06:47,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.9,1,15.9,校园卡,4.4
S0172,O2026031000268,2026-03-10 18:16:51,二食堂,快餐窗口,青椒土豆丝,热菜,8.0,1,8.0,校园卡,4.2
S0225,O2026031400269,2026-03-14 18:33:10,三食堂,快餐窗口,番茄炒蛋,热菜,10.0,1,10.0,校园卡,3.0
S0021,O2026020400270,2026-02-04 10:45:11,一食堂,汤品窗口,紫菜蛋花汤,汤品,3.9,1,3.9,支付宝,3.2
S0080,O2026020100271,2026-02-01 19:33:38,一食堂,小吃窗口,炸鸡排,小吃,10.7,1,10.7,支付宝,3.9
S0080,O2026020100271,2026-02-01 19:33:38,一食堂,面食窗口,牛肉面,主食,14.0,1,14.0,支付宝,3.8
S0080,O2026020100271,2026-02-01 19:33:38,一食堂,饮品窗口,可乐,饮品,3.8,1,3.8,支付宝,3.4
S0224,O2026031000272,2026-03-10 22:48:26,二食堂,饮品窗口,可乐,饮品,3.8,1,3.8,校园卡,4.1
S0452,O2026032500273,2026-03-25 11:26:20,三食堂,汤品窗口,紫菜蛋花汤,汤品,4.0,1,4.0,微信,3.0
S0452,O2026032500273,2026-03-25 11:26:20,三食堂,汤品窗口,绿豆汤,汤品,4.6,1,4.6,微信,3.8
S0197,O2026022600274,2026-02-26 18:44:45,三食堂,面食窗口,牛肉面,主食,14.4,1,14.4,校园卡,3.6
S0260,O2026032400275,2026-03-24 11:48:36,一食堂,轻食窗口,水果沙拉,轻食,12.2,1,12.2,微信,3.5
S0260,O2026032400275,2026-03-24 11:48:36,一食堂,饮品窗口,可乐,饮品,3.9,1,3.9,微信,4.8
S0260,O2026032400275,2026-03-24 11:48:36,一食堂,汤品窗口,绿豆汤,汤品,4.5,1,4.5,微信,4.0
S0077,O2026041100276,2026-04-11 13:40:06,三食堂,面食窗口,热干面,主食,8.3,1,8.3,校园卡,4.9
S0116,O2026031700277,2026-03-17 18:13:42,一食堂,小吃窗口,炸鸡排,小吃,10.5,1,10.5,支付宝,3.4
S0058,O2026021300278,2026-02-13 11:58:59,三食堂,特色窗口,麻辣香锅,主食,18.4,1,18.4,支付宝,4.3
S0261,O2026031900279,2026-03-19 12:55:30,二食堂,盖饭窗口,黄焖鸡米饭,主食,16.3,1,16.3,微信,4.6
